"user_id","u_average_stars","u_votes_funny","u_votes_useful","u_votes_cool","u_review_count"
"uQpHNWs-tZbwLAE00ywR1A",4.71428571428571,6,13,12,7
"uqWBAD5itLYLN51QFXWQAw",3.44444444444444,2,11,1,9
"UreuccTnrrDD2p5-Og3d6w",4.5,0,0,0,2
"UrjEdSRi5vry3bQ1NKyLuQ",5,1,1,0,1
"URRNKR15jVqS8acnfUqrfg",2.66666666666667,0,0,0,3
"uSYAjQws1Ot2ZcOObMOxGA",4,0,3,0,3
"USZnHOORVxxVVKhLE9EmMA",4,0,1,0,1
"uTB2pUQH_BQQLT5fvAHzOQ",2,1,2,1,1
"uTBwL4Eh61eMXL98ubLg0A",5,0,0,0,2
"uUnSV1jSssoOYW4KkatQSQ",1,0,2,0,1
"uVn-jkBYXCapRhLgvwQjmQ",5,0,0,0,1
"uvpYEC7aWoOshgJ1Q49tTg",3,0,0,0,2
"uWnOnJGy3VzPfVZnzklWuA",4,0,2,0,1
"Ux9g8_2AgyKdhea4ybmZvw",2.5,2,2,0,2
"UzB6VTKqlgz9VpoedPbaFQ",3.53846153846154,1,8,4,13
"UZdisUTGmOipF_37JnttaQ",1,0,1,0,1
"uZuA-Qizy9_xnNpySI1C9A",4,0,0,0,1
"UzVIZit6D8sxlHc3ZqhGjg",5,0,1,1,1
"V_UN9WeeKJJQvGId-qtMIA",2.5,0,0,0,2
"V-fDIyXqmqWcGDXQ5ma1Fg",4,0,0,0,1
"V-iVWkhq0ePxXdRoR6QJ6Q",4.5,0,0,0,2
"v1S1v56XLdWzyyfrhSlSmQ",5,1,1,1,1
"v4EgsYfC1qvyPYT6oqjHEA",3.5,5,1,0,2
"V5rGX3SHVpurScUuQzUd_A",4.33333333333333,0,2,2,3
"v5SIeL0WDjaWupJGX0CpUA",4.5,0,2,2,2
"V82IKvQfGJ6_RK9Eun4OHA",5,0,0,0,1
"V9Uqt00HXwXT6mzsVCjMAw",3.53571428571429,23,69,31,56
"VAEtE72aM3ZcK4ye64GZ4g",4.33333333333333,0,1,1,3
"VBcuUp8GyOypdQgRMZzLEw",2,0,0,1,1
"vBG8ONebjxoyL43B-38STA",4,2,3,0,4
"VBKbZD9X4zruXYORIhJhhg",3.48387096774194,77,119,90,62
"VbrUHNPZhd4PYH3prdZpww",4.66666666666667,3,4,3,3
"VBRx5JBmU-1RGOTwMR5z-g",1,0,0,0,1
"VCl40T_8Qr7x-If5Qg5m_Q",3.5,0,0,0,2
"VcN9i7sPrGSOn4BnpOJ9tQ",3.88095238095238,19,46,23,42
"VeoCfKroIQRKudRKS5Oryg",5,0,2,0,1
"vg6_jmI24oKHd2EsFit_bw",2,0,0,0,1
"VGZhhAtHlLPk-9qGd4Ifqw",5,0,0,0,1
"viD0hK1azNG1L5rFZGIS4w",4,0,0,0,1
"vipSiSxRH0fIo9qbfjsHpg",3.85714285714286,0,6,2,7
"VIWQXIY1SgERYt7KucWV0w",5,0,1,0,1
"VKq94_OJhFfNC3zX7IxLcg",3.5,0,1,0,2
"vKs0r5yZhfJYdBSd0J1a3Q",1,0,0,0,1
"vKZSrW5pXNHZrl6_Vq8xyw",3.6,3,14,8,10
"vMPk-e1_YFdTjl6VaAMt7g",5,1,0,0,1
"vnPT1agS_E0vi4uubti_xQ",4,0,0,0,1
"vNWcDZiWimb33WQ8Fr61eg",4.5,0,0,0,2
"vPgn6wxOQmvlaECID1tmSQ",1,0,0,0,1
"VpNv4u5V4O7WH4osgaKG0A",3,0,1,0,1
"VpOvbezOF2jGd-ys9thz6A",2,0,2,1,1
"VpwpmFwGRBeYN2T1Llv7cQ",1.85714285714286,4,0,0,7
"vQ-8Pggit3IT9He7O7XZ1g",4,0,0,0,1
"vQayPl7cix0BFaSiL_t5XQ",3.61702127659574,43,64,50,47
"Vrtf2kNdG2BYVMNO40dBAA",4,0,1,0,1
"vSgKf_GTGrBRLET5gwiWUQ",1,0,1,0,1
"vSyacT958Ha3GVKDiQF6Ig",2,0,2,1,1
"VTBwYHCHha65LmxzqipSvw",4,0,1,0,1
"vtC_cpesIJZ3--W9J-UIXA",4.4375,221,292,255,64
"vtIWOPkTv3-Csv789oURgQ",3.875,0,9,1,8
"VTy78_cwc6stR_3fP5BnjA",4.5,0,1,1,4
"VU4b4p3FAvb81SrpQaHOtA",4,0,0,0,1
"vULlBc8WCjGU28390oYRTg",4.5,0,0,0,2
"Vuyl0NvoVIwDihC_DGRmfA",4,0,0,0,1
"vW6BqipzAl5VFc9lxa11Fg",4.2,0,2,1,5
"VxRPbgauDdOcA3eg1uazXA",3.33333333333333,0,6,3,3
"VXUiqs5fTCjfXsap6daMeg",2.8,7,13,9,5
"vZogScun_jFpoIEbAOAqFw",4.5,0,2,1,2
"w_1MG0f02ZR2LzFXfjXKyg",3,0,0,0,1
"W0IID5gX2S-ekW3WzUaBTA",5,1,1,1,1
"W15iqhuUUaOvTm8u8A6kLQ",4,0,0,0,1
"w225lKHnX3jorkSXWgss0Q",1,0,1,0,1
"w2f1eJnfYUEQhnTdawWbrw",3.8,13,26,13,30
"W2ZuUQlQtUcriib3MvX70Q",1,0,1,0,1
"w3bwvl6SpwajbwoL0mLW8w",1,8,4,5,1
"w3kV-YRdY4WTNzFwbX8H9Q",3,0,0,0,1
"w45UA_Yx5G4oT0t6JFTlLw",3,0,0,0,1
"W4Eb0EVBJMpdysK59rTaqA",3.33333333333333,3,3,3,3
"W4IqL1hUnGa3ibfp9w5zCw",5,0,1,0,1
"w6jF33iyyvF6QjzCBfPURQ",3.57142857142857,1,2,0,7
"w6plH6tADDKkeeHrxsm4DA",3,0,0,0,1
"W6QGPRdi8LOdsYZtRm2euw",3.33333333333333,1,4,2,6
"W7u5E2rklR1yXjzLymdOmA",5,1,1,1,1
"W9h1ufjEzDp7THyAqRw65g",3.66990291262136,157,218,127,103
"WAeoa6SvM9yAGdGprd4_4g",4.33333333333333,0,1,0,3
"walf6q48eUXet67ZcZq_lQ",2.5,0,6,0,4
"wapnZrMhivxyy0djBaHoeg",3.78571428571429,32,22,17,28
"WBRrtM_Lv8lH6EqglNMjZQ",4.66666666666667,4,5,4,3
"wCGXi_KKrs0vb-_smxzI-A",5,0,2,0,1
"wDeZlKmA8WeamDyUG2kG3A",5,0,0,0,1
"WECy_7GozpOoSOTao5vIUw",4,0,0,0,1
"Wf9YVs2PaqRJbI_UqBd94A",3,0,1,0,2
"WGMuf-8GWekUbCaz5NzmwA",3,0,1,0,2
"WGx285iVXK6EOrx60NAnvw",5,0,1,0,1
"WGyA-edUl6JMFWGNPK2Lgg",5,0,0,0,1
"wha2RtvuIpEzekV4tmTFpQ",4.5,0,1,1,2
"WhqZH34iH28j62FM1sgwIQ",2,2,3,2,1
"whSZcpDsRVrehP2egZhFnA",4.33333333333333,1,1,0,3
"wHWwtRRD-FvzXDInmXcFBQ",5,0,0,0,1
"WIGcC8tj583Wa_ccp5dX3A",3,0,8,3,5
"wiWS-kFu7Qv5VYXdPGIuHg",3,0,1,0,1
"wJi4LMRGetLFIJZkpk15Zw",4.44444444444444,2,11,6,18
"wkFixzl7v5bMOB_WEnhWOw",5,0,1,0,2
"WKlfN7V8aLyVoTvm2wtn6A",5,1,1,1,1
"wlBXJm5zDChKAusGIbASTw",5,0,0,0,1
"wm0mxDog5BR_x2HY-Ed1Wg",5,0,0,0,1
"wM7nF03ikrkeGyfA4Bv6BA",5,0,0,0,1
"WN6eeM1A-Or1pi8m0dbWOQ",5,0,1,0,1
"wqZukFjCKiX4MWRupQkEUQ",2,0,1,0,1
"wRBHErXSeHcmDQgt9Ip1Bw",4,0,0,0,2
"WRftq5K6gVLjjnU-8W0Mlw",5,1,3,2,1
"wsD1-OjZbRy2iT4Ov-yBbg",5,0,0,0,1
"WsgEgQH4K_BWUwKak_Njpw",4.25,0,0,0,4
"wSPQwDAZvopY6EtIDIB5cg",2,0,0,0,1
"WSSBYjqOSl7_AjNPD0sOgA",3,0,1,0,1
"wsWqhVpbHw-iR4rXB3Rrfg",5,0,0,0,1
"wtQ7R_TtqRYuXRbyf4tCfw",5,0,0,0,1
"WTuU3HZdivdhjo2f7wA4wg",4,0,0,0,1
"wUEp87FqOB9ew27Iz6zk_w",3.53846153846154,0,3,0,13
"WWCDvdsmqx5U_rvat7kcqw",5,0,2,1,2
"Wwn_tQ_USUNP7xUWxPK-7w",3.33333333333333,1,4,4,9
"wwNc6ME8QXEyPlGrFZY4tg",1.5,0,2,0,2
"WxLmIOMEoC6K-G2qTpOuiw",5,1,4,2,2
"wYfeuYsNu1jlbR_voI3TnA",3,0,2,2,1
"WZFiGKJpujVu9SfvwWKkjg",3.33333333333333,1,1,1,3
"wzNbeocGtQkE9Wwi-Oz_Mg",2,5,14,10,2
"X_8KOO2TpXvaZAsZT1GMfw",4.85714285714286,5,6,2,7
"x0L_ll5uh1S5UpCc7bWp1g",3,0,0,0,1
"x33eCupry9w-62ZFeFS8lA",5,0,0,0,1
"x3Ry_uH5G6X6m4EjlxlW5Q",5,0,1,0,2
"X53WpXH8f6e7Y4W3LRogTw",3.8,0,1,0,5
"x5hR5zfQiXBqlYubgv375w",4,0,0,0,1
"x5m4TTJY3PHkQ_2OQR1bYQ",1,0,4,0,2
"x8d65djxDZ_O3iJ7prpVDw",5,0,0,0,1
"xaB8EHpyKKAHLLs5ZcvP7g",5,2,2,2,2
"XBt1WQrKFWJ4WyhV3B9i3g",2.25,0,1,0,4
"xBuHWmWeHG8Pf15hPPic3Q",4.33333333333333,0,2,1,3
"Xcfgfp5bppa59DuEJnwzGQ",5,0,0,0,1
"XCFJdfUTRj_bZ0SZ6ROn0Q",5,0,0,0,1
"XcPL3vuOs-5H2hBy3bBJnQ",4,0,2,1,2
"XCTC3b7nPcVb4mXDuSOR8g",4,0,1,0,1
"XdbJ-OGT6HLVGlnO-RdBDg",1,2,2,0,1
"XdiB6koT2DtTObnJAVA-Wg",1,1,1,1,1
"xdlCmZIgdcS9njEDvXrBSA",4,0,1,0,2
"XDt5SPh-HvYTLJ-dw4Uz9w",3.5,0,1,0,4
"Xdu24yBabw0uq4GzKBhWaA",3.26923076923077,8,27,15,26
"XE0a0Qw9-LhsYyO8Aon53g",2.83333333333333,1,1,0,6
"xE4yctphJ6HUsX8m9CSdgQ",5,0,0,0,1
"XE6t5KlhREoxnhWbTH6zBg",3.5,0,2,0,2
"XedaIJ29w7KZcPMKTJx4-g",3,1,3,1,2
"xEs2XPHsft6cyhs5_Yg0uQ",1,0,0,0,1
"XFh6-l-pAPNOFw_EAmMrGQ",4.5,0,4,0,6
"xfo0J6gri7wQJ2S_tYc6BA",3.75,0,3,1,4
"xGWMFoFPwTv-UNEenMBtFQ",3,0,0,0,1
"xh2rvaC4efORz7CjroS_eg",3.9,0,7,0,20
"XHCoMDYSWLWEZ2GxL4-YYA",4,0,3,2,9
"XHdEyJrg0KasTlosIXJhyg",2,0,2,0,1
"XIHX_3Gl2U0yngdMFpMAYQ",3.75,0,5,0,4
"xJyT2ttEAEnZpM2oiUX4bg",5,0,2,0,1
"XkSakTxe_fDDgTbeSq2udw",5,0,0,0,1
"xlN1HFMw2MrBRwqm97bKjw",5,0,0,0,1
"xm0f08nbIfLXAKQ7OZCChg",3,0,0,0,1
"XmCiEwcRBJn-cW-bzbEDtQ",4,0,0,0,1
"XNKvXLHo8Wlkx9JMzVTIdg",1.5,1,0,0,4
"XNsbGKVs92ZjSWSbZIWKKA",1,0,1,0,1
"XoEwIVPoUNCM11D60o3lCA",3.94117647058824,40,91,59,68
"XOqbhX2cyy6tgIpcLnFHnw",4,0,0,0,1
"XqU1PB0XWjcr3sUyZZGaWQ",3.77083333333333,5,26,13,48
"XQXxZcgoGTJ3a92qffmH4A",3.66666666666667,6,8,4,9
"XsGujRUORSDC8p86sXw4iQ",2.5,1,5,1,6
"XSZ8UwlkrZtFy1GWhtSaiA",3,0,0,0,1
"xszAr-jtMDU-M-hTNOXh9g",4,0,1,0,3
"XTAKm1xNeFaLItYeDYcfUg",3.5,0,2,0,2
"xUGkaq9VcrYeZd7HK-OEYg",2,1,1,1,1
"XumHHdWv7kkvzmV51bJNqw",4.5,0,1,0,2
"XUoX6ET91UXbya6bWgsChA",1,2,0,0,1
"xvZE0Mak4SGXqFeT59qctA",4.125,0,4,1,8
"XWBrNF7pN4pNOy3-iRqjcQ",3,0,0,0,1
"xwPZ8a1K762KlQKuAhPH4w",3.71428571428571,0,4,0,14
"XyNBsfkgJ1FfNExsKTNtVg",4,0,1,0,1
"xzbojsdGVVwFaK6BoysFBw",3.25,0,5,1,4
"y_HLgKvTTQsHLEbzwcWb8g",3.66666666666667,2,0,0,3
"y0jfYwUKBwUfPMvwQU6wVA",4.5,0,0,0,6
"Y0mG3r8NLUmB8fnTDZhsPw",5,2,2,2,1
"Y1sgnrFxZoBB5PFC8qO-hg",5,0,1,0,1
"Y3KeitZfNGSK3a0QzSexQQ",3,0,2,0,2
"Y4RYXwZtRW5-pKafKW9Dcg",4,0,0,0,1
"y5ndc8RDp7UHzvisI9qUHQ",3,0,0,0,3
"Y5SZJEwGcxOJ_ZteqjgK9g",3,2,1,0,1
"y76b3SuhzkXUzyvQbZEEBw",4.66666666666667,1,5,1,3
"Y7Nku6BPnIsFyM3FeXhcqQ",5,0,1,0,1
"Y9iKTQ4LL_a2SBFlwTjurA",4,0,1,0,1
"y9qlfC0f3qwGhguDtt0rtQ",3.375,1,6,1,8
"Y9vEjnwgv970OymEje845w",3.57142857142857,6,26,17,21
"yAmKx7OixqvUtUrUARaKHA",3.5,0,0,0,2
"YavHl30KwXhImHClB_BN_A",5,4,7,5,2
"yaw_aNmYB-BNOoPTkzD69Q",3.95454545454545,26,47,30,22
"yAy-mAYFGgZr8SKa3ez8Mw",4,0,1,0,2
"YbQ1k4Rj4z3VCm6qS4Fj1A",3.5,1,6,3,4
"YBvZbjDNOlAROImown8GOw",3.66666666666667,0,4,0,3
"YC7Azo3xIKKTq7gbUFVccQ",3,0,1,0,1
"ycGV7xF8l_u03rS8zSQ7xw",5,0,0,0,4
"YCuOVfQKBtVOuMiBQq-tPw",1,1,0,0,1
"yCVNPcZRNv9m-Q-PV4csRg",3.68,5,14,5,25
"YEp3lrsXDGDbLT3cFRHT7g",4.36144578313253,38,88,51,83
"yfPdKyb_HKYnA4kjnDpZ4w",4,1,4,2,3
"yg2xeCpwWov1zxzOoHsJWQ",1,1,3,1,3
"ygfxTpCYn1-w-O0nv7ngYw",2.5,0,1,0,2
"YgjZpReRQwK-kxDvEDKSKA",4,0,1,0,1
"yglS_hgLku5UpT375ie94Q",3.66666666666667,0,1,0,3
"YGrEq3fitnTxpVgW3a7QZg",4,0,2,4,2
"yGzrkjrjRI9TRdjAAMc5dQ",3.22222222222222,4,17,7,9
"yh5FdxS-R-_j9GaO7kD4IA",2,1,1,0,1
"YhAxmxx9_-K5TPlIaacQQA",3.75862068965517,85,106,95,29
"yhC4ErI6OT0DNle2SEtSZQ",3,0,2,0,5
"YhpIBNk8CB8NgwJq3nle5Q",5,0,0,0,1
"YhQAZnov-MQIECuFQvpYqw",4,5,5,5,1
"YI2aZ02Qq46CGvyM4ukCnw",1,0,2,0,1
"yJLkkYfCKk5Pj8zvDzEvOQ",4,0,0,1,1
"yk3kUEPdNDuIcwdUF2yaNA",3.8,2,4,2,5
"YkUWDC6iML9burjYuaiRKQ",4,0,1,0,1
"yKWGjYu00tc8IZQWDjgRXQ",2.28571428571429,4,8,2,7
"YL8SKv-pwx-Wj9cwGYrn3g",3.47474747474747,106,222,134,99
"YLkuqcXf35hCgWScC0CLlw",4,1,2,0,1
"YMB29SPB8Z_a2be4O5gxOg",3.61006289308176,408,710,606,159
"YmdTJSRdfYeHinaDMqCmCw",3,0,0,0,6
"yMM9GOWIsRY06R8JBsFnuQ",5,1,0,0,1
"Yns7ghq2W0zS79TkItYo4Q",2,2,1,0,2
"yonxmP5ykCceOcOV3H--WA",5,0,0,0,1
"YOqd9PW2sT8G8KaI6NOwOA",4,1,1,0,1
"YOXhILiLHs_6omZcdHDemw",3.75,2,2,1,4
"YPk47NcyWSkk-541OxyzMQ",3.47916666666667,5,19,9,48
"YPlXgYFFYA8_Lgv1kSNaXA",4,0,0,0,1
"yprSqFOCWQNdzYOUOvm59w",4.125,1,4,3,8
"Yq1UvHPZlHNfEZA-_a6HIA",4,0,1,0,2
"YQPp8uTSJxKjLaK6oFUzsw",5,0,1,1,1
"YQYjyycutQEth55vWjUcIQ",4,0,5,0,9
"YRsPKCkafYFRrkzZ8Fh9Ng",1,0,1,0,1
"YrYxEQmacf0KN6pUuACCFw",3.6,5,9,6,10
"ys6ywU69qok6M2ja4JopCA",1,0,0,0,1
"yspBfuP91v72XWZk5W6sQw",3,0,0,0,1
"Yt8gnCSngq1_VIjnFNsobg",4.33333333333333,0,1,1,3
"yTAfeydj3Qc6zGc3IrT7CQ",4,0,0,0,1
"yTAwEOYH9-ReFv55s-vpwA",3.5,0,1,0,6
"YtU841isDxnHY0NB4BNz6Q",3.5,0,1,0,2
"yu88Dy6uosFL6WP-xlbQrg",4.5,1,2,2,2
"YW54PsW88Z6E_4YNr5AGrA",3.66666666666667,0,0,0,3
"ywFAzVgeC_taqNIY-b-awA",4.33333333333333,0,1,0,3
"YwjabNYLHBFOS2AABYQFsA",5,1,3,0,3
"yWtPBpinoSthljA_Lzy0qg",4.75,1,0,0,4
"YXHWwk2fTBEjpKYWv4pngg",5,0,0,0,1
"YxJAHGefGzzVUIvWSfv9Dg",3.5,0,1,0,2
"yxxE9RcVe_83BHf71eJqpQ",5,0,2,0,1
"yZH_peNL5bLym_N48_NhLw",4,0,0,0,1
"YzIZxkWn4kIgDF78N_uZcQ",4,0,0,0,1
"yzwPJdn6yd2ccZqfy4LhUA",3.81818181818182,2,5,2,11
"z_oypfGfDu-pmM3KTlKo-Q",1,0,1,0,1
"Z-LXhFFgT0wT7PG-NhHO-w",5,0,1,1,1
"z0lYOQ-MpCirgOdnjswZ7Q",4,0,2,0,1
"Z1Ac_E8_4y2e4q6IOXUl_w",4.5,1,1,1,2
"z1M-HXnX4WQYvRM_WXuRxQ",2.25,1,1,1,4
"z2jHkKIvtAotAYb-vWJgOA",4,0,0,0,1
"Z2mgF-F_TF2MxnWmflIiUA",3.66666666666667,4,14,7,12
"z2up3s7XsDU-YvO88c8UEg",2.5,0,1,0,2
"z3QNyeSuGugJN_d7jx_G8w",1,0,0,0,1
"Z4ArjFhywwlHPPfrwclD2g",5,0,3,1,1
"z4xrlhQlXi9GMUtZH44AcA",3.5,0,3,1,2
"Z5EYUGPc7u6IsN4GPvVd7Q",4,1,2,6,3
"z6WsUmzuEXxNcfdng6oPxg",1,0,1,0,1
"ZbjapptUJi8MasT56fVILA",5,0,1,0,1
"zcXAP0EiBcVw37nLF7ATmg",4.66666666666667,0,0,0,3
"ZFi08tqiMIl4y4oTI1U6eg",4.33333333333333,2,1,1,3
"zgCO0TnkvfohTmwPTwP7Ew",3.45283018867925,110,273,173,106
"zhTGxMLseugeqU1nfUYRpw",4.66666666666667,0,3,5,3
"zjBmIYzTsY5gBLx09B_w8g",1,0,2,0,1
"ZKebbJQD0o3fl0xa0rsJtQ",4.16666666666667,1,8,5,6
"zKePWP97pqsRP5R1rl1QKQ",3.75,0,4,0,4
"ZkL5bPvyhyZMXDSWgGfeTA",4,1,14,11,8
"zKqwJFPFd5XenERIpCabIA",4.5,0,2,0,2
"zl7Bv7oHQ17JSufjhLwP1Q",4,0,0,0,1
"zLcGn5rwTAwG8Eo6dcPgyA",5,0,1,1,2
"ZLhvjMXJd3wLKpEqiu4NRQ",4.5,2,4,1,4
"zmkJOHMVyyP7EhZkHn3uZQ",1,0,1,1,1
"zMnX3gV8vItvdQZZGf5j1Q",2.2,0,2,0,5
"zMu9juiNcwvYXqXBzimBXQ",5,0,0,0,1
"ZmZ3aVCQZ7754r6Abc0n1g",4,0,3,0,2
"ZO67f08ST8Ohnw-4j3Ootw",4,0,0,0,5
"Zof_qo5X5tRQXvkuuR1RzA",4,3,10,0,14
"ZofXgAZG8AL80C4-wp4eOA",3,0,0,0,1
"zpawHZ_OoGtsJg0KmuMs-w",5,0,0,0,1
"zPd_WXXqKuvFENj1ly2siA",4,0,0,0,1
"zpo2N0tW4vh3V8KAym-t2g",3.66666666666667,1,3,1,3
"ZPu_JhCgiWU9Tk_Bd-Gg8w",5,0,0,0,1
"ZQDeomNCA8LuAC86PuWidw",1,0,0,0,1
"ZqntkB2w0TOnJBuk8gBKfg",4,0,0,0,2
"zQPIFxvzYEm6OBEIqAqaAg",5,0,3,0,2
"zrBldVRaLP0macN3jlmg3Q",3,1,5,2,7
"ZREYKjErXkcoeqUw6gRQtw",3.85714285714286,1,8,1,14
"zrffEJ3-xbr4IXXviOyViA",2.66666666666667,0,4,0,3
"zrhwzWN-SgxTQFpbH8takg",5,0,1,0,1
"zS4tNnZaHqZZamzo0mPExg",4.2,0,1,0,5
"ZW6J3hLaTgy7ygZ6V0ZXug",3.25,59,88,47,92
"ZXCIIPlnGZtnjPacI1Nz2g",4.61538461538461,6,11,7,13
"ZxKwEEoAX9zfQ_LVqTFC0Q",5,0,1,0,1
"ZxturuGk-mcM91Jj6VS_0A",3.8,0,4,1,5
"ZxU3PjaGOdNfIEZ8aDjtRQ",1,0,1,0,1
"Zyd78OiKPAqaMSC6OWLb6w",3.68421052631579,0,11,0,19
"zyHD67JwaNBYv9KQFWQo7g",1,2,7,2,1
"ZyMXu3gJmSK_0stiOLwB8A",4,12,36,11,23
"ZySD-z6C97Q0kc-_PeN0Vw",2.66666666666667,1,4,4,3
"zYVhx8D2qmqSfN321qknFQ",4,7,16,8,10
"zz5C3Xrm1GWf7EPKRgt83A",4,0,2,0,1
"zZOuBvGMgUbmFJAoKABVSQ",3.375,1,7,0,8
"Zzv95OgdB5U4e8n4-kqkkw",4,0,0,0,1
